in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
33.69219,0.38708,1.48178,0.54801,0.08442,22.92201,4.95553,1.36343,5000.21106
33.78921,0.38802,1.48048,0.54672,0.08482,22.9833,4.95552,1.36246,4999.25389
33.88623,0.38897,1.47918,0.54542,0.08521,23.04459,4.94819,1.3637,4999.41173
33.98325,0.38991,1.47788,0.54412,0.08561,23.10588,4.95741,1.36509,4998.87587
34.08026,0.39085,1.47658,0.54283,0.086,23.16717,4.96398,1.36359,4999.08493
34.17728,0.39174,1.47495,0.54163,0.0864,23.22845,4.96596,1.36488,4999.05118
34.2743,0.39258,1.47307,0.54053,0.0868,23.28974,4.96493,1.36495,4999.65369
34.37132,0.39343,1.47119,0.53943,0.0872,23.35103,4.96845,1.36377,5000.09432
34.46833,0.39428,1.46932,0.53832,0.08761,23.41232,4.96388,1.36557,5000.14813
34.56535,0.39513,1.46744,0.53722,0.08801,23.47361,4.96022,1.36421,4999.74064
34.66237,0.39616,1.46581,0.53606,0.08841,23.5349,4.97399,1.35306,4999.59878
34.75939,0.3974,1.46456,0.53475,0.08882,23.59619,4.96287,1.36222,5000.4693
34.8564,0.39863,1.4633,0.53344,0.08923,23.65748,4.95707,1.36221,4998.49637
34.95342,0.39986,1.46204,0.53213,0.08963,23.71876,4.95398,1.36124,4998.90759
35.05044,0.4011,1.46078,0.53083,0.09004,23.78005,4.96554,1.36152,4998.33582
35.14746,0.40217,1.45954,0.52953,0.09045,23.84134,4.97136,1.36219,4998.85056
35.24447,0.40292,1.45815,0.52839,0.09088,23.90263,4.95608,1.36027,4998.94815
35.34149,0.40366,1.45676,0.52726,0.0913,23.96392,4.95868,1.3548,4999.01989
35.43851,0.40441,1.45537,0.52613,0.09172,24.02521,4.96805,1.36211,4998.98777
35.53553,0.40516,1.45398,0.52499,0.09215,24.0865,4.95731,1.36322,4999.78842
35.63254,0.40592,1.45257,0.52379,0.09257,24.14779,4.95865,1.3652,4999.48263
35.72956,0.40684,1.45119,0.5221,0.09294,24.20907,4.94847,1.36328,5001.19224
35.82658,0.40777,1.44981,0.52041,0.09331,24.27036,4.95741,1.36582,4999.58859
35.9236,0.40869,1.44843,0.51871,0.09368,24.33165,4.95247,1.36618,4999.52841
36.02061,0.40961,1.44706,0.51702,0.09405,24.39294,4.96794,1.36406,4999.51325
36.11763,0.41053,1.44568,0.51534,0.09443,24.45423,4.95888,1.36359,4999.82538
36.21465,0.41134,1.44448,0.51434,0.0949,24.51552,4.97143,1.36603,5000.40788
36.31167,0.41213,1.44329,0.51337,0.09537,24.57681,4.96922,1.36394,5001.03889
36.40868,0.41293,1.44211,0.5124,0.09585,24.6381,4.96999,1.36242,4999.77162
36.5057,0.41372,1.44092,0.51142,0.09632,24.69939,4.96213,1.3588,4999.0876
36.60272,0.41451,1.43974,0.51045,0.09679,24.76067,4.96883,1.3551,4999.81898
36.69974,0.41541,1.43821,0.50911,0.09721,24.82196,4.96636,1.35793,4998.88485
36.79676,0.4163,1.43663,0.50767,0.09761,24.88325,4.97473,1.36084,4999.51119
36.89377,0.41719,1.43504,0.50624,0.09801,24.94454,4.97067,1.35834,4999.48468
36.99079,0.41809,1.43346,0.5048,0.09842,25.00583,4.96893,1.35775,5000.16966
37.08781,0.41898,1.43188,0.50337,0.09882,25.06712,4.96454,1.35693,4999.11648
37.18483,0.42002,1.43062,0.50198,0.09922,25.12841,4.97396,1.36331,4999.35292
37.28184,0.4212,1.42949,0.50066,0.09961,25.1897,4.96374,1.36016,4998.93058
37.37886,0.42238,1.42836,0.49935,0.10001,25.25098,4.9763,1.36114,4997.84024
37.47588,0.42356,1.42722,0.49803,0.10041,25.31227,4.97519,1.36271,4999.69886
37.5729,0.42473,1.42609,0.49671,0.1008,25.37356,4.97333,1.3632,4999.43778
37.66991,0.42569,1.42492,0.49533,0.10125,25.43485,4.97126,1.36484,4999.92208
37.76693,0.42642,1.42373,0.49385,0.10174,25.49614,4.96699,1.36361,4999.68131
37.86395,0.42714,1.42254,0.49238,0.10223,25.55743,4.9661,1.35766,5000.34995
37.96097,0.42786,1.42134,0.4909,0.10272,25.61872,4.97239,1.36539,4999.68536
38.05798,0.42858,1.42015,0.48943,0.10321,25.68001,4.96946,1.36088,4999.52997
38.155,0.42943,1.41894,0.48801,0.10369,25.74129,4.96261,1.36024,4999.6312
38.25202,0.43052,1.41774,0.48668,0.10415,25.80258,4.97313,1.36051,4998.94836
38.34904,0.43161,1.41653,0.48534,0.10462,25.86387,4.9664,1.36243,4998.84354
38.44605,0.43269,1.41533,0.48401,0.10508,25.92516,4.96822,1.36122,4998.50497
38.54307,0.43378,1.41413,0.48268,0.10554,25.98645,4.96974,1.36283,4998.98957
38.64009,0.4348,1.41282,0.48142,0.106,26.04774,4.97194,1.36217,4999.8322
38.73711,0.43557,1.41102,0.48054,0.10651,26.10903,4.97722,1.36382,5000.56857
38.83412,0.43634,1.40921,0.47966,0.10701,26.17032,4.97803,1.36183,4999.22101
38.93114,0.43712,1.40741,0.47878,0.10751,26.23161,4.97419,1.36427,4999.50871
39.02816,0.43789,1.40561,0.4779,0.10801,26.29289,4.96292,1.36344,4998.206
39.12518,0.43866,1.40382,0.47701,0.10851,26.35418,4.97302,1.36579,5000.48778
39.22219,0.43925,1.40267,0.47551,0.10897,26.41547,4.98631,1.36702,4999.37083
39.31921,0.43984,1.40152,0.47401,0.10943,26.47676,4.97365,1.35989,4999.05338
39.41623,0.44043,1.40037,0.47251,0.10989,26.53805,4.97181,1.36359,4999.49205
39.51325,0.44102,1.39922,0.47101,0.11034,26.59934,4.98294,1.36615,4998.5706
39.61026,0.44161,1.39807,0.46951,0.1108,26.66063,4.97345,1.36376,5000.14824
39.70728,0.44213,1.39732,0.46771,0.11125,26.72192,4.97482,1.36547,5000.60752
39.8043,0.44266,1.39661,0.46592,0.1117,26.7832,4.98451,1.36643,4999.88024
39.90132,0.44319,1.39589,0.46413,0.11215,26.84449,4.98036,1.36306,4998.42428
39.99833,0.44372,1.39517,0.46233,0.1126,26.90578,4.97843,1.36658,5000.18115
40.09535,0.44425,1.39445,0.46054,0.11305,26.96707,4.96728,1.36382,4999.43575
40.19237,0.44506,1.39284,0.45937,0.11358,27.02836,4.98361,1.36254,5000.02977
40.28939,0.44593,1.39094,0.45838,0.11414,27.08965,4.97495,1.3664,4999.13462
40.38641,0.4468,1.38904,0.45738,0.1147,27.15094,4.97754,1.36487,5000.80946
40.48342,0.44768,1.38714,0.45638,0.11526,27.21223,4.97427,1.36693,4999.23527
40.58044,0.44855,1.38524,0.45539,0.11582,27.27351,4.98331,1.36616,4999.60806
40.67746,0.44945,1.38352,0.45441,0.11634,27.3348,4.98227,1.3605,4999.69393
40.77448,0.45035,1.38204,0.4534,0.11681,27.39609,4.98269,1.36628,4999.02845
40.87149,0.45125,1.38056,0.45239,0.11728,27.45738,4.97526,1.36429,4999.82047
40.96851,0.45215,1.37908,0.45137,0.11775,27.51867,4.97869,1.36473,4999.18358
41.06553,0.45305,1.3776,0.45036,0.11822,27.57996,4.98971,1.36645,5000.45033
41.16255,0.4539,1.37631,0.44916,0.11867,27.64125,4.97926,1.36595,4999.92298
41.25956,0.4546,1.3747,0.44797,0.11917,27.70254,4.96696,1.36157,4998.40964
41.35658,0.4553,1.37309,0.4468,0.11966,27.76383,4.98097,1.366,5000.16316
41.4536,0.456,1.37147,0.44562,0.12016,27.82511,4.97882,1.36688,4999.21599
41.55062,0.4567,1.36985,0.44444,0.12065,27.8864,4.98785,1.36643,4998.76721
41.64763,0.45739,1.3681,0.44329,0.12116,27.94769,4.97678,1.36645,4998.98749
41.74465,0.45827,1.36627,0.44203,0.12165,28.00898,4.98937,1.36872,4999.40615
41.84167,0.45914,1.36444,0.44076,0.12213,28.07027,4.97513,1.36544,4999.73922
41.93869,0.46002,1.36261,0.4395,0.12262,28.13156,4.98613,1.35975,5000.15511
42.0357,0.46089,1.36077,0.43823,0.1231,28.19285,4.98258,1.36247,4998.17283
42.13272,0.46178,1.35898,0.43697,0.12359,28.25414,4.98211,1.35947,4999.07696
42.22974,0.46268,1.3579,0.4355,0.12411,28.31542,4.97969,1.35961,4999.30298
42.32676,0.46357,1.35688,0.43397,0.12463,28.37671,4.98119,1.36413,4998.56408
42.42377,0.46446,1.35586,0.43243,0.12516,28.438,4.98671,1.36646,4998.31139
42.52079,0.46535,1.35484,0.4309,0.12568,28.49929,4.97743,1.36689,4998.93416
42.61781,0.46624,1.35382,0.42937,0.12621,28.56058,4.98541,1.36622,4998.12278
42.71483,0.46659,1.35285,0.42773,0.12676,28.62187,4.98394,1.36603,5000.0152
42.81184,0.46678,1.35187,0.42609,0.1273,28.68316,4.98502,1.36407,4998.30322
42.90886,0.46697,1.35089,0.42446,0.12785,28.74445,4.99091,1.36782,4999.15064
43.00588,0.46716,1.34991,0.42282,0.1284,28.80573,4.97892,1.36763,4999.87823
43.1029,0.46735,1.34893,0.42118,0.12895,28.86702,4.98701,1.3675,4999.23362
43.19991,0.46811,1.34739,0.42012,0.12947,28.92831,4.99388,1.35718,4999.3187
43.29693,0.46927,1.34543,0.41953,0.13001,28.9896,4.98708,1.36599,5000.07133
43.39395,0.47043,1.34346,0.41894,0.13055,29.05089,4.98533,1.36523,5000.30713
43.49097,0.47158,1.3415,0.41834,0.13109,29.11218,4.9923,1.36583,4999.74626
43.58798,0.47274,1.33954,0.41775,0.13163,29.17347,4.98906,1.36821,4998.59031
43.685,0.4737,1.33799,0.41667,0.13219,29.23476,4.98755,1.36783,5000.58657
43.78202,0.47443,1.33697,0.41494,0.13274,29.29605,4.97646,1.36924,4999.37165
43.87904,0.47515,1.33594,0.41322,0.13329,29.35733,4.98613,1.36706,4999.80265
43.97605,0.47588,1.33492,0.41149,0.13385,29.41862,4.9934,1.36718,4998.52297
44.07307,0.4766,1.3339,0.40977,0.1344,29.47991,4.98851,1.36883,4999.8488
44.17009,0.47718,1.3327,0.40811,0.13494,29.5412,4.98795,1.3642,4999.49988
44.26711,0.47743,1.33148,0.40656,0.13547,29.60249,4.98244,1.36423,4999.09682
44.36413,0.47767,1.33025,0.40501,0.136,29.66378,4.98516,1.36416,5000.33155
44.46114,0.47792,1.32903,0.40347,0.13653,29.72507,4.99153,1.36578,4998.55855
44.55816,0.47817,1.3278,0.40192,0.13706,29.78636,4.99178,1.36382,4998.71197
44.65518,0.47855,1.32661,0.40052,0.13762,29.84764,4.98301,1.3625,4999.97355
44.7522,0.47928,1.32521,0.39944,0.13824,29.90893,4.99363,1.36385,5000.03336
44.84921,0.48001,1.32381,0.39837,0.13886,29.97022,4.98526,1.36234,4999.57703
44.94623,0.48075,1.3224,0.3973,0.13948,30.03151,4.98293,1.36236,4999.98023
45.04325,0.48148,1.321,0.39622,0.1401,30.0928,4.99266,1.36225,4999.41039
45.14027,0.48219,1.31961,0.39512,0.14071,30.15409,4.99527,1.36676,4999.10102
45.23728,0.48295,1.3182,0.39424,0.14129,30.21538,4.98533,1.36911,4998.89456
45.3343,0.48372,1.31679,0.39339,0.14187,30.27667,4.98413,1.36936,4999.1163
45.43132,0.48449,1.31538,0.39253,0.14245,30.33795,4.99185,1.3646,4999.79708
45.52834,0.48526,1.31396,0.39168,0.14303,30.39924,4.98874,1.36583,5000.95798
45.62535,0.48602,1.31255,0.39082,0.14361,30.46053,4.98513,1.36766,4998.78527
45.72237,0.48666,1.31132,0.3892,0.14413,30.52182,4.99462,1.36897,5000.41409
45.81939,0.4873,1.31011,0.38746,0.14465,30.58311,4.99437,1.36879,4998.50241
45.91641,0.48794,1.3089,0.38573,0.14517,30.6444,4.98519,1.36873,5000.61917
46.01342,0.48858,1.30769,0.38399,0.14568,30.70569,4.99157,1.37027,5000.19234
46.11044,0.48921,1.30647,0.38225,0.1462,30.76698,4.9951,1.36951,4998.97158
46.20746,0.48988,1.30487,0.38085,0.14684,30.82826,4.99041,1.37043,4997.96084
46.30448,0.49053,1.3031,0.37959,0.14752,30.88955,4.99133,1.37137,4999.55842
46.40149,0.49117,1.30133,0.37834,0.1482,30.95084,4.99087,1.36911,4999.4135
46.49851,0.49182,1.29956,0.37709,0.14888,31.01213,4.98712,1.36856,4999.58074
46.59553,0.49246,1.29779,0.37584,0.14956,31.07342,4.98468,1.36905,4998.95169
46.69255,0.49295,1.29614,0.37477,0.15023,31.13471,4.98855,1.36886,4999.79963
46.78956,0.49341,1.29461,0.37381,0.15087,31.196,4.99768,1.37105,5000.16273
46.88658,0.49386,1.29309,0.37285,0.15151,31.25729,4.98849,1.37012,4998.44633
46.9836,0.49432,1.29156,0.3719,0.15215,31.31858,4.99769,1.36961,4999.95589
47.08062,0.49477,1.29003,0.37094,0.15279,31.37986,4.9916,1.36834,5000.0353
47.17763,0.49547,1.28854,0.3698,0.1534,31.44115,5.00157,1.36889,4999.77223
47.27465,0.49638,1.28711,0.36845,0.154,31.50244,4.99897,1.36818,4999.77117
47.37167,0.4973,1.28569,0.36711,0.15461,31.56373,4.99251,1.3683,4999.10548
47.46869,0.49821,1.28427,0.36576,0.15522,31.62502,4.97874,1.36673,4999.91593
47.5657,0.49913,1.28284,0.36442,0.15583,31.68631,4.99766,1.36917,4998.93919
47.66272,0.49995,1.28145,0.36309,0.15644,31.7476,4.98947,1.36751,5000.05972
47.75974,0.50059,1.2802,0.36149,0.15703,31.80889,4.98815,1.36867,4999.05689
47.85676,0.50123,1.27894,0.3599,0.15763,31.87017,4.99735,1.37099,5000.06561
47.95377,0.50186,1.27769,0.3583,0.15822,31.93146,4.9936,1.37145,4999.67239
48.05079,0.5025,1.27643,0.3567,0.15882,31.99275,4.99476,1.37135,4998.49259
48.14781,0.50312,1.27517,0.35517,0.15942,32.05404,4.99532,1.37126,4999.77341
48.24483,0.5035,1.27369,0.35469,0.16009,32.11533,4.99667,1.37334,5000.2603
48.34185,0.50387,1.27221,0.35421,0.16077,32.17662,4.99529,1.37296,5000.34802
48.43886,0.50425,1.27073,0.35373,0.16144,32.23791,5.001,1.37146,5000.99748
48.53588,0.50463,1.26924,0.35326,0.16211,32.2992,4.99889,1.37142,4999.50135
48.6329,0.505,1.26778,0.35273,0.16279,32.36048,5.0029,1.37176,5000.56321
48.72992,0.50536,1.26649,0.35121,0.16343,32.42177,5.0001,1.37222,4999.96929
48.82693,0.50573,1.2652,0.3496,0.16407,32.48306,4.99636,1.37017,4998.78686
48.92395,0.5061,1.26391,0.34798,0.16471,32.54435,5.00021,1.37264,4999.89489
49.02097,0.50647,1.26261,0.34637,0.16535,32.60564,5.00463,1.3742,4998.4326
49.11799,0.50685,1.26132,0.34476,0.16599,32.66693,5.00493,1.37403,4999.7261
49.215,0.50738,1.26034,0.34302,0.16666,32.72822,4.99742,1.37326,4999.93387
49.31202,0.50798,1.25941,0.34129,0.16734,32.78951,4.99799,1.37284,4999.79705
49.40904,0.50858,1.25848,0.33955,0.16802,32.8508,4.99976,1.37198,4998.98165
49.50606,0.50919,1.25756,0.33782,0.1687,32.91208,5.0008,1.37127,4998.71249
49.60307,0.50979,1.25663,0.33608,0.16938,32.97337,4.99325,1.37045,4998.6037
49.70009,0.51031,1.25503,0.33479,0.17009,33.03466,5.00313,1.37289,4999.26731
49.79711,0.51073,1.25316,0.33365,0.17081,33.09595,4.9937,1.3719,4998.54854
49.89413,0.51116,1.2513,0.33251,0.17153,33.15724,4.99799,1.3723,4999.28061
49.99114,0.51158,1.24943,0.33137,0.17224,33.21853,5.00326,1.37026,5000.69233
50.08816,0.512,1.24756,0.33024,0.17296,33.27982,4.9932,1.36994,5000.25236
50.18518,0.51254,1.24606,0.32905,0.17366,33.34111,5.00431,1.3681,4999.51463
50.2822,0.51318,1.24485,0.32785,0.17432,33.40239,5.00236,1.37262,4998.93937
50.37921,0.51382,1.24365,0.32665,0.17499,33.46368,5.0028,1.37383,4999.8386
50.47623,0.51446,1.24244,0.32545,0.17565,33.52497,4.99949,1.37382,4998.00348
50.57325,0.5151,1.24123,0.32425,0.17632,33.58626,4.99274,1.37398,4999.19732
50.67027,0.51577,1.23973,0.32327,0.17702,33.64755,4.99313,1.3729,4999.11438
50.76728,0.5165,1.23771,0.32262,0.17777,33.70884,4.99081,1.36651,4999.35099
50.8643,0.51724,1.23569,0.32197,0.17853,33.77013,5.00061,1.37088,5000.11694
50.96132,0.51797,1.23367,0.32132,0.17929,33.83142,5.00932,1.37373,4999.43921
51.05834,0.5187,1.23165,0.32067,0.18004,33.8927,4.99585,1.37299,4999.02177
51.15535,0.51928,1.22988,0.3197,0.18078,33.95399,5.00928,1.37285,4999.20676
51.25237,0.51931,1.22908,0.31777,0.18146,34.01528,4.99624,1.37329,4999.56673
51.34939,0.51934,1.22827,0.31583,0.18214,34.07657,4.99581,1.37238,4999.47175
51.44641,0.51937,1.22747,0.3139,0.18282,34.13786,5.00591,1.37348,4999.46786
51.54342,0.5194,1.22666,0.31196,0.1835,34.19915,5.00243,1.36973,4998.92762
51.64044,0.51948,1.22575,0.31017,0.18418,34.26044,4.99672,1.37204,4998.80716
51.73746,0.51993,1.22446,0.30925,0.18486,34.32173,5.00303,1.37204,4998.55827
51.83448,0.52038,1.22317,0.30834,0.18554,34.38302,5.01226,1.37277,5000.75646
51.93149,0.52084,1.22188,0.30744,0.18623,34.4443,5.00536,1.3735,5000.08554
52.02851,0.5213,1.22059,0.30653,0.18691,34.50559,5.01314,1.37316,4999.21864
52.12553,0.52176,1.21931,0.30562,0.18759,34.56688,5.0011,1.37401,4998.46206
52.22255,0.52241,1.21799,0.30465,0.18837,34.62817,5.00478,1.37471,4998.70014
52.31957,0.52308,1.21659,0.30375,0.18917,34.68946,4.99597,1.37473,4999.52011
52.41658,0.52374,1.21519,0.30285,0.18997,34.75075,5.00535,1.37316,4999.21422
52.5136,0.5244,1.21379,0.30196,0.19077,34.81204,5.00277,1.37344,4999.51661
52.61062,0.52506,1.2124,0.30106,0.19157,34.87333,5.00456,1.37437,4999.38938
52.70764,0.52546,1.21077,0.29995,0.19236,34.93461,5.00735,1.37515,4999.27332
52.80465,0.52583,1.20893,0.29872,0.19316,34.9959,4.99926,1.37667,4999.7749
52.90167,0.52619,1.2071,0.2975,0.19396,35.05719,5.00541,1.37574,4999.40068
52.99869,0.52656,1.20526,0.29627,0.19476,35.11848,5.00201,1.3756,4998.95873
53.09571,0.52692,1.20342,0.29504,0.19556,35.17977,5.00477,1.37449,4999.29718
53.19272,0.52711,1.20211,0.29331,0.19633,35.24106,5.00718,1.37527,4999.41152
53.28974,0.5272,1.20112,0.29131,0.19709,35.30235,5.00824,1.37572,4998.08112
53.38676,0.52729,1.20012,0.28932,0.19784,35.36364,5.01378,1.37569,5000.33763
53.48378,0.52738,1.19912,0.28732,0.19859,35.42492,5.01094,1.3766,5000.11106
53.58079,0.52747,1.19812,0.28532,0.19935,35.48621,5.0054,1.37516,5000.24791
53.67781,0.52775,1.1967,0.28409,0.20013,35.5475,5.00203,1.37496,4999.70501
53.77483,0.52819,1.19486,0.28366,0.20094,35.60879,5.00449,1.37528,4998.20536
53.87185,0.52863,1.19301,0.28322,0.20176,35.67008,5.00121,1.3757,5000.32533
53.96886,0.52908,1.19116,0.28278,0.20257,35.73137,5.0057,1.37681,4999.10769
54.06588,0.52952,1.18932,0.28235,0.20339,35.79266,5.00005,1.37551,5000.41344
54.1629,0.52989,1.18788,0.28152,0.20417,35.85395,5.00703,1.37499,4999.45165
54.25992,0.53015,1.18718,0.27989,0.2049,35.91524,5.00406,1.37459,4999.30531
54.35693,0.5304,1.18649,0.27826,0.20563,35.97652,5.00976,1.37465,4999.11711
54.45395,0.53066,1.18579,0.27662,0.20636,36.03781,4.99622,1.37454,5000.20952
54.55097,0.53091,1.18509,0.27499,0.20709,36.0991,5.01417,1.37484,4999.44217
54.64799,0.53117,1.18434,0.27334,0.20783,36.16039,5.00738,1.37541,4998.59034
54.745,0.53167,1.18251,0.27266,0.20869,36.22168,5.0142,1.37575,4999.63034
54.84202,0.53216,1.18067,0.27198,0.20956,36.28297,5.01706,1.37762,5000.70025
54.93904,0.53266,1.17884,0.2713,0.21042,36.34426,5.01323,1.37862,4998.72324
55.03606,0.53316,1.17701,0.27062,0.21128,36.40555,5.00774,1.37601,4999.70651
55.13307,0.53365,1.17519,0.26995,0.21214,36.46683,5.01019,1.3736,5000.29742
55.23009,0.53387,1.17416,0.26834,0.21298,36.52812,5.01537,1.37711,5001.72589
55.32711,0.53405,1.17327,0.26655,0.21381,36.58941,5.00404,1.37574,5000.01951
55.42413,0.53423,1.17237,0.26477,0.21465,36.6507,5.0082,1.37636,5001.1832
55.52114,0.53442,1.17148,0.26298,0.21548,36.71199,5.01056,1.37762,4997.93412
55.61816,0.5346,1.17058,0.26119,0.21632,36.77328,5.00832,1.37751,5000.4812
55.71518,0.53526,1.16884,0.26027,0.21713,36.83457,5.00549,1.37804,4997.85773
55.8122,0.53597,1.16702,0.25945,0.21794,36.89586,5.00952,1.37671,4999.4609
55.90921,0.53669,1.16519,0.25864,0.21875,36.95714,5.00543,1.3705,4999.94249
56.00623,0.5374,1.16336,0.25783,0.21957,37.01843,5.01305,1.37629,4998.48849
56.10325,0.53811,1.16153,0.25702,0.22038,37.07972,5.01527,1.37688,4999.7642
56.20027,0.53824,1.16015,0.25577,0.22123,37.14101,5.00347,1.37707,4999.5578
56.29729,0.53803,1.15898,0.2543,0.22211,37.2023,5.01488,1.3775,5000.50634
56.3943,0.53783,1.15782,0.25283,0.22299,37.26359,5.01344,1.37653,4999.59822
56.49132,0.53762,1.15665,0.25136,0.22386,37.32488,5.00998,1.37494,4999.6423
56.58834,0.53742,1.15549,0.24989,0.22474,37.38617,5.02162,1.37737,4998.25967
56.68536,0.53737,1.15423,0.24856,0.22562,37.44746,5.01055,1.37704,5000.04976
56.78237,0.5376,1.15272,0.24749,0.22652,37.50874,5.00688,1.37571,5001.29002
56.87939,0.53782,1.15122,0.24642,0.22742,37.57003,5.02042,1.37547,4999.32352
56.97641,0.53804,1.14971,0.24535,0.22832,37.63132,5.01436,1.37824,4998.40151
57.07343,0.53827,1.1482,0.24428,0.22923,37.69261,5.00822,1.3783,4998.28503
57.17044,0.53849,1.14668,0.24318,0.23011,37.7539,5.00785,1.37758,5000.02593
57.26746,0.53859,1.14548,0.24179,0.23095,37.81519,5.00581,1.37753,4999.2089
57.36448,0.53869,1.14428,0.24041,0.2318,37.87648,5.01361,1.37785,4999.14414
57.4615,0.5388,1.14308,0.23903,0.23264,37.93777,5.00687,1.37823,4999.65139
57.55851,0.5389,1.14189,0.23765,0.23348,37.99905,5.02087,1.37945,5000.30276
57.65553,0.53899,1.14071,0.23633,0.23434,38.06034,5.01983,1.37589,4999.78245
57.75255,0.53908,1.13923,0.23537,0.23533,38.12163,5.0078,1.37693,4998.77212
57.84957,0.53916,1.13775,0.2344,0.23632,38.18292,5.01042,1.37877,4999.58064
57.94658,0.53925,1.13627,0.23343,0.23731,38.24421,5.02428,1.3796,5000.08998
58.0436,0.53934,1.13479,0.23247,0.2383,38.3055,5.01102,1.3811,4999.19815
58.14062,0.53942,1.13332,0.23145,0.23927,38.36679,5.02241,1.36887,4998.6362
58.23764,0.53948,1.13191,0.23016,0.24009,38.42808,5.01395,1.36926,4999.2755
58.33465,0.53953,1.13049,0.22888,0.24091,38.48936,5.01944,1.36773,5000.35139
58.43167,0.53959,1.12908,0.22759,0.24173,38.55065,5.01601,1.37268,4999.81841
58.52869,0.53965,1.12766,0.2263,0.24254,38.61194,5.01074,1.37417,4999.09166
58.62571,0.53971,1.12624,0.22501,0.24337,38.67323,5.01406,1.37249,4999.28288
58.72272,0.54006,1.12475,0.22382,0.24433,38.73452,5.02257,1.37237,4999.40644
58.81974,0.54045,1.12331,0.22264,0.24531,38.79581,5.01671,1.3652,4999.5978
58.91676,0.54084,1.12186,0.22145,0.24629,38.8571,5.02158,1.37382,4999.93202
59.01378,0.54123,1.12042,0.22027,0.24726,38.91839,5.01783,1.37248,4999.43627
59.11079,0.54162,1.11898,0.21908,0.24824,38.97967,5.00944,1.37061,4998.37246
59.20781,0.5418,1.11745,0.21777,0.24919,39.04096,5.02515,1.37536,4998.76881
59.30483,0.54186,1.11588,0.21643,0.25015,39.10225,5.01866,1.37759,4999.96958
59.40185,0.54191,1.11431,0.21509,0.25111,39.16354,5.00571,1.37382,4998.98985
59.49886,0.54197,1.11274,0.21375,0.25206,39.22483,5.02636,1.37743,4999.69991
59.59588,0.54203,1.11117,0.21241,0.25302,39.28612,5.01699,1.3798,4999.32145
59.6929,0.54209,1.10977,0.21145,0.25399,39.34741,5.01928,1.37979,4999.14673
59.78992,0.54212,1.10848,0.21063,0.25496,39.4087,5.02528,1.37998,5000.38267
59.88694,0.54216,1.10719,0.2098,0.25594,39.46999,5.01043,1.37365,4999.72155
59.98395,0.54219,1.10589,0.20898,0.25691,39.53127,5.01569,1.37733,4999.51788
60.08097,0.54223,1.1046,0.20816,0.25789,39.59256,5.02564,1.37848,4998.39984
60.17799,0.54223,1.10315,0.20717,0.25888,39.65385,5.01573,1.37996,5000.07816
60.27501,0.54227,1.10153,0.20609,0.2599,39.71514,5.01383,1.38095,4999.36558
60.37202,0.54231,1.09991,0.20501,0.26091,39.77643,5.02133,1.38271,5000.28831
60.46904,0.54234,1.09829,0.20392,0.26192,39.83772,5.02482,1.37328,4998.88192
60.56606,0.54238,1.09667,0.20284,0.26294,39.89901,5.03038,1.37858,4999.7823
60.66308,0.54251,1.09503,0.20181,0.26394,39.9603,5.02634,1.37977,4999.85101
60.76009,0.54273,1.09352,0.20093,0.26492,40.02158,5.02042,1.3767,4999.23806
60.85711,0.54295,1.092,0.20004,0.26589,40.08287,5.01636,1.3813,4999.74327
60.95413,0.54317,1.09049,0.19915,0.26687,40.14416,5.02446,1.37371,5000.18513
61.05115,0.54339,1.08897,0.19826,0.26784,40.20545,5.03228,1.38698,4999.71871
61.14816,0.54354,1.08751,0.19729,0.26882,40.26674,5.0204,1.38707,4999.62548
,,,,,40.32803,5.02198,1.39025,4999.36446
,,,,,40.38932,5.02072,1.38834,4999.00349
,,,,,40.45061,5.02403,1.39053,5000.1256
,,,,,40.51189,5.02575,1.39205,4999.07844
,,,,,40.57318,5.02451,1.39095,5000.01125
,,,,,40.63447,5.02816,1.39119,4998.75617
,,,,,40.69576,5.02777,1.39349,5000.62069
,,,,,40.75705,5.02154,1.39142,4999.41328
,,,,,40.81834,5.02361,1.39171,4999.7759
,,,,,40.87963,5.02244,1.39191,5000.0189
,,,,,40.94092,5.02735,1.38991,4999.70091
,,,,,41.00221,5.03455,1.3913,4998.50179
,,,,,41.06349,5.03695,1.38977,4999.00329
,,,,,41.12478,5.02938,1.38594,4998.63736
,,,,,41.18607,5.01662,1.39012,4998.38514
,,,,,41.24736,5.02669,1.38885,4999.17634
,,,,,41.30865,5.02523,1.39063,4999.69879
,,,,,41.36994,5.02813,1.39,4998.11695
,,,,,41.43123,5.01919,1.39049,4998.4055
,,,,,41.49252,5.01968,1.39133,4999.66683
,,,,,41.5538,5.03665,1.39353,4999.69402
,,,,,41.61509,5.02235,1.39062,4999.32807
,,,,,41.67638,5.02922,1.39292,4999.77786
,,,,,41.73767,5.02586,1.3897,5000.10744
,,,,,41.79896,5.04114,1.39147,5000.23007
,,,,,41.86025,5.01876,1.39247,4998.66158
,,,,,41.92154,5.03655,1.39397,4999.03508
,,,,,41.98283,5.01713,1.39193,4998.36017
,,,,,42.04411,5.01847,1.3924,4999.1749
,,,,,42.1054,5.02618,1.39211,4998.96181
,,,,,42.16669,5.03798,1.39385,5000.22196
,,,,,42.22798,5.02917,1.39327,4998.38338
,,,,,42.28927,5.03231,1.39481,4999.37906
