in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
,,,,,20.01202,5.17968,1.6296,10000
,,,,,20.03354,5.18045,1.63115,10000
,,,,,20.05506,5.18307,1.62954,10000
,,,,,20.07658,5.19004,1.63444,10000
,,,,,20.09809,5.18907,1.63475,10000
,,,,,20.11961,5.18893,1.63057,10000
,,,,,20.14113,5.18551,1.62861,10000
,,,,,20.16265,5.19181,1.63261,10000
,,,,,20.18417,5.19267,1.6306,10000
,,,,,20.20569,5.19447,1.6319,10000
,,,,,20.2272,5.19105,1.62791,10000
,,,,,20.24872,5.19232,1.62858,10000
,,,,,20.27024,5.19542,1.62832,10000
,,,,,20.29176,5.19617,1.62967,10000
,,,,,20.31328,5.20128,1.63069,10000
,,,,,20.3348,5.20094,1.62915,10000
,,,,,20.35631,5.20183,1.62768,10000
,,,,,20.37783,5.20453,1.63121,10000
,,,,,20.39935,5.20428,1.63099,10000
,,,,,20.42087,5.20163,1.62942,10000
,,,,,20.44239,5.20571,1.63017,10000
,,,,,20.4639,5.20597,1.62847,10000
,,,,,20.48542,5.2022,1.62536,10000
,,,,,20.50694,5.20837,1.62821,10000
,,,,,20.52846,5.21051,1.63059,10000
,,,,,20.54998,5.21013,1.62962,10000
,,,,,20.5715,5.21273,1.62975,10000
,,,,,20.59301,5.21169,1.62951,10000
,,,,,20.61453,5.21384,1.62915,10000
,,,,,20.63605,5.21717,1.63048,10000
,,,,,20.65757,5.21754,1.62678,10000
,,,,,20.67909,5.22193,1.62948,10000
,,,,,20.70061,5.21862,1.62758,10000
,,,,,20.72212,5.22151,1.62808,10000
,,,,,20.74364,5.22274,1.62832,10000
,,,,,20.76516,5.21987,1.62476,10000
,,,,,20.78668,5.22083,1.62387,10000
,,,,,20.8082,5.22156,1.62319,10000
,,,,,20.82972,5.22645,1.626,10000
,,,,,20.85123,5.22187,1.62253,10000
,,,,,20.87275,5.22543,1.62276,10000
,,,,,20.89427,5.22777,1.62216,10000
,,,,,20.91579,5.22881,1.62086,10000
,,,,,20.93731,5.232,1.6234,10000
,,,,,20.95883,5.23203,1.62297,10000
,,,,,20.98034,5.23047,1.62045,10000
,,,,,21.00186,5.23351,1.62041,10000
,,,,,21.02338,5.23298,1.62079,10000
,,,,,21.0449,5.23528,1.62029,10000
,,,,,21.06642,5.23634,1.61942,10000
,,,,,21.08794,5.23674,1.61972,10000
,,,,,21.10945,5.23393,1.61987,10000
,,,,,21.13097,5.23852,1.62067,10000
,,,,,21.15249,5.24331,1.62256,10000
,,,,,21.17401,5.24114,1.62101,10000
,,,,,21.19553,5.24131,1.61747,10000
,,,,,21.21705,5.24433,1.61834,10000
,,,,,21.23856,5.24335,1.61652,10000
,,,,,21.26008,5.24511,1.61691,10000
,,,,,21.2816,5.24337,1.61434,10000
,,,,,21.30312,5.24875,1.61564,10000
,,,,,21.32464,5.24841,1.61427,10000
,,,,,21.34616,5.24586,1.61171,10000
,,,,,21.36767,5.24634,1.6093,10000
,,,,,21.38919,5.24841,1.60815,10000
,,,,,21.41071,5.24934,1.6066,10000
,,,,,21.43223,5.25366,1.60771,10000
,,,,,21.45375,5.2527,1.60736,10000
,,,,,21.47527,5.25247,1.60703,10000
,,,,,21.49678,5.25391,1.60613,10000
