in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
38.82558,0.51036,1.16476,0.19979,0.2921,21.30351,5.51482,1.53348,9997.7909
38.92306,0.51013,1.16253,0.19776,0.29391,21.34274,5.51016,1.53422,9999.56466
39.02054,0.5099,1.1603,0.19573,0.29572,21.38197,5.51418,1.53535,9999.1072
39.11802,0.50967,1.15807,0.19369,0.29753,21.42121,5.51211,1.5342,9997.38381
,,,,,21.46044,5.50399,1.53265,9997.41635
,,,,,21.49967,5.50377,1.53434,9997.39109
,,,,,21.53891,5.50794,1.53664,9997.53041
,,,,,21.57814,5.49973,1.53384,9998.55545
,,,,,21.61737,5.5051,1.53576,9998.44692
,,,,,21.65661,5.50162,1.53534,9999.14793
,,,,,21.69584,5.51071,1.53654,9999.27684
,,,,,21.73507,5.50752,1.53754,9998.72729
,,,,,21.7743,5.49938,1.53752,9998.87588
,,,,,21.81354,5.50569,1.53721,9998.33407
,,,,,21.85277,5.50655,1.53777,9999.03553
,,,,,21.892,5.50568,1.53653,9997.98203
,,,,,21.93124,5.51004,1.53856,9998.93321
,,,,,21.97047,5.50677,1.53998,9997.37843
,,,,,22.0097,5.51171,1.53836,9998.97096
,,,,,22.04894,5.5095,1.53686,9996.31789
,,,,,22.08817,5.50694,1.53732,9997.417
,,,,,22.1274,5.50004,1.53805,9998.72859
,,,,,22.16663,5.51307,1.5363,9998.23494
,,,,,22.20587,5.50821,1.53955,9999.11906
,,,,,22.2451,5.49729,1.53994,9999.53072
,,,,,22.28433,5.50218,1.5377,9998.05979
,,,,,22.32357,5.5048,1.53415,9998.23335
,,,,,22.3628,5.49721,1.53592,9999.1454
,,,,,22.40203,5.49775,1.53546,9999.70585
,,,,,22.44127,5.50381,1.53677,9998.9648
,,,,,22.4805,5.50336,1.53694,9997.3085
,,,,,22.51973,5.51602,1.53909,9999.93713
,,,,,22.55896,5.51477,1.53599,9997.48628
,,,,,22.5982,5.51003,1.53582,9998.47981
,,,,,22.63743,5.51206,1.53758,9999.16869
,,,,,22.67666,5.50828,1.53591,9998.92206
,,,,,22.7159,5.50955,1.53709,9999.34461
,,,,,22.75513,5.51283,1.53712,9997.79618
,,,,,22.79436,5.50544,1.53668,9998.11354
,,,,,22.8336,5.51235,1.53744,9998.91845
,,,,,22.87283,5.51838,1.53884,9999.22925
,,,,,22.91206,5.51795,1.5389,9998.81846
,,,,,22.95129,5.51865,1.53993,9998.14219
,,,,,22.99053,5.51287,1.53706,9997.38566
,,,,,23.02976,5.50391,1.53892,9999.06872
,,,,,23.06899,5.49831,1.53686,9997.41866
,,,,,23.10823,5.50737,1.53439,9998.00702
,,,,,23.14746,5.50247,1.53452,9998.08598
,,,,,23.18669,5.50532,1.53492,9999.10923
,,,,,23.22592,5.50206,1.53541,9997.54657
,,,,,23.26516,5.50456,1.53734,9998.50411
,,,,,23.30439,5.5058,1.53693,9998.08781
,,,,,23.34362,5.50627,1.53644,9998.51462
,,,,,23.38286,5.50543,1.5344,9997.94682
,,,,,23.42209,5.50048,1.53308,9997.67219
,,,,,23.46132,5.50286,1.53759,9999.58484
,,,,,23.50056,5.49948,1.53986,9997.89204
,,,,,23.53979,5.50118,1.53966,9998.8933
,,,,,23.57902,5.4973,1.53946,9998.492
,,,,,23.61825,5.505,1.53913,9999.42194
,,,,,23.65749,5.50277,1.53876,9998.09939
,,,,,23.69672,5.50583,1.53914,9999.59153
,,,,,23.73595,5.50437,1.53766,9998.7934
,,,,,23.77519,5.50404,1.53834,9998.21429
,,,,,23.81442,5.49997,1.53746,10000.16915
,,,,,23.85365,5.50046,1.53736,9997.8135
,,,,,23.89289,5.49654,1.53889,9998.1807
,,,,,23.93212,5.50005,1.54169,9999.88968
,,,,,23.97135,5.49846,1.54025,9998.24508
,,,,,24.01058,5.49402,1.5404,9999.12512
,,,,,24.04982,5.49266,1.53915,9997.98644
,,,,,24.08905,5.48837,1.54039,9998.7821
,,,,,24.12828,5.49405,1.54021,9999.05944
,,,,,24.16752,5.49854,1.54118,9999.33259
,,,,,24.20675,5.49574,1.5399,9997.84031
,,,,,24.24598,5.49702,1.54121,9998.03439
,,,,,24.28522,5.49736,1.54121,9998.10069
,,,,,24.32445,5.49313,1.53932,9998.3592
,,,,,24.36368,5.49748,1.54148,9998.67528
,,,,,24.40291,5.4926,1.54192,9999.582
,,,,,24.44215,5.49668,1.5396,9998.95815
,,,,,24.48138,5.4959,1.53968,9998.15114
,,,,,24.52061,5.50076,1.54199,9999.28906
,,,,,24.55985,5.49418,1.54253,9997.05075
,,,,,24.59908,5.49276,1.5418,9998.2941
,,,,,24.63831,5.49335,1.5402,9998.61721
,,,,,24.67755,5.49305,1.54147,9998.64129
,,,,,24.71678,5.49914,1.54266,9997.72298
,,,,,24.75601,5.49884,1.54036,9998.86358
,,,,,24.79524,5.50157,1.54327,10000.51498
,,,,,24.83448,5.49433,1.54316,9996.83276
,,,,,24.87371,5.49719,1.54255,9998.9616
,,,,,24.91294,5.50046,1.54272,9998.32015
,,,,,24.95218,5.49919,1.54316,9997.72392
,,,,,24.99141,5.50125,1.54216,9998.89045
,,,,,25.03064,5.49853,1.54184,9997.19721
,,,,,25.06988,5.50175,1.54292,9998.82889
,,,,,25.10911,5.49845,1.53944,9999.442
,,,,,25.14834,5.49483,1.5415,9998.51818
,,,,,25.18757,5.49716,1.54304,9997.0639
,,,,,25.22681,5.49464,1.5427,9998.29519
,,,,,25.26604,5.49427,1.54162,9999.36756
,,,,,25.30527,5.49324,1.54404,9998.06476
,,,,,25.34451,5.4984,1.54407,9998.1807
,,,,,25.38374,5.49761,1.54235,10000.41657
,,,,,25.42297,5.4958,1.53745,9998.40732
,,,,,25.4622,5.49097,1.53579,9999.38027
,,,,,25.50144,5.48836,1.53431,9998.69815
,,,,,25.54067,5.48229,1.53589,9998.00597
,,,,,25.5799,5.49298,1.53316,9998.63644
,,,,,25.61914,5.48719,1.53411,9998.65733
,,,,,25.65837,5.48958,1.5347,9997.49919
,,,,,25.6976,5.48788,1.53719,9999.9639
,,,,,25.73684,5.48605,1.5369,9998.75021
,,,,,25.77607,5.48321,1.53761,9998.4365
,,,,,25.8153,5.48617,1.53605,9998.25125
,,,,,25.85453,5.49277,1.53719,9997.45604
,,,,,25.89377,5.4989,1.53778,9997.39934
,,,,,25.933,5.49185,1.53487,9999.09158
,,,,,25.97223,5.50255,1.53673,9999.14406
,,,,,26.01147,5.50354,1.5371,9998.03996
,,,,,26.0507,5.49393,1.53467,9997.22021
,,,,,26.08993,5.49564,1.53788,9998.82785
,,,,,26.12917,5.49605,1.53834,9998.14523
,,,,,26.1684,5.49597,1.53776,9997.63663
,,,,,26.20763,5.49726,1.53355,9998.02681
,,,,,26.24686,5.49373,1.53411,9998.38838
,,,,,26.2861,5.49808,1.53428,9997.86455
,,,,,26.32533,5.49204,1.53248,9997.6554
,,,,,26.36456,5.49174,1.53505,9998.80505
,,,,,26.4038,5.49581,1.53332,9998.30111
,,,,,26.44303,5.49836,1.53424,9997.6663
,,,,,26.48226,5.49625,1.53457,9997.72327
,,,,,26.5215,5.48133,1.53526,9998.9876
,,,,,26.56073,5.48637,1.54022,9998.65274
,,,,,26.59996,5.48064,1.5344,9999.29087
,,,,,26.63919,5.48797,1.53554,9998.20484
,,,,,26.67843,5.48241,1.53425,9998.09368
,,,,,26.71766,5.48709,1.53412,9999.82485
,,,,,26.75689,5.4861,1.53441,9998.1076
,,,,,26.79613,5.48669,1.53528,9999.27246
,,,,,26.83536,5.49067,1.53678,9998.4478
,,,,,26.87459,5.48927,1.53681,9998.71909
,,,,,26.91383,5.49449,1.53721,9998.93341
,,,,,26.95306,5.48779,1.53659,9999.1572
,,,,,26.99229,5.47875,1.5378,9999.52065
,,,,,27.03152,5.49225,1.53761,9998.26166
,,,,,27.07076,5.48798,1.53808,9998.07507
,,,,,27.10999,5.491,1.53933,10000.17381
,,,,,27.14922,5.48892,1.53778,9997.67834
,,,,,27.18846,5.48457,1.53536,9998.4411
,,,,,27.22769,5.49081,1.53738,9999.42731
,,,,,27.26692,5.49341,1.5398,9998.56614
,,,,,27.30615,5.48575,1.53828,9998.89729
,,,,,27.34539,5.49137,1.53913,9999.24049
,,,,,27.38462,5.4934,1.53834,9997.51444
,,,,,27.42385,5.49832,1.54239,9999.03959
,,,,,27.46309,5.49127,1.54113,9998.35619
,,,,,27.50232,5.49282,1.54111,9997.81948
,,,,,27.54155,5.49667,1.53771,9999.50234
,,,,,27.58079,5.49023,1.54411,9998.48083
,,,,,27.62002,5.49016,1.54112,9997.92245
,,,,,27.65925,5.48089,1.53356,9997.29508
,,,,,27.69848,5.4867,1.52814,9999.16275
,,,,,27.73772,5.49068,1.52928,9998.67225
,,,,,27.77695,5.48536,1.53414,9997.1733
,,,,,27.81618,5.47736,1.53597,9996.48874
,,,,,27.85542,5.48466,1.53872,9997.68307
,,,,,27.89465,5.48817,1.54058,9998.6262
,,,,,27.93388,5.48923,1.53719,9999.15227
,,,,,27.97312,5.48871,1.53649,9998.56801
,,,,,28.01235,5.48791,1.53725,9998.12043
,,,,,28.05158,5.48735,1.53684,9999.71708
,,,,,28.09081,5.48941,1.53473,9998.52705
,,,,,28.13005,5.48816,1.53468,9998.86464
,,,,,28.16928,5.48291,1.53462,10000.26587
,,,,,28.20851,5.4785,1.53526,9998.29578
,,,,,28.24775,5.47777,1.51985,9998.68684
,,,,,28.28698,5.48224,1.53114,9999.61652
,,,,,28.32621,5.47706,1.52969,9998.57204
,,,,,28.36545,5.48212,1.5302,10000.40319
,,,,,28.40468,5.4718,1.53132,9998.11811
,,,,,28.44391,5.48203,1.52738,9998.61798
,,,,,28.48314,5.47843,1.52894,9997.43038
,,,,,28.52238,5.47257,1.52127,9998.38375
,,,,,28.56161,5.47701,1.52067,9999.01599
,,,,,28.60084,5.47746,1.51987,9998.83489
,,,,,28.64008,5.4689,1.52749,9998.74121
,,,,,28.67931,5.47612,1.53029,10000.12917
,,,,,28.71854,5.47839,1.52902,9998.80393
,,,,,28.75778,5.46346,1.52799,9999.92719
,,,,,28.79701,5.47005,1.52605,9999.37101
,,,,,28.83624,5.46762,1.52604,9998.72791
,,,,,28.87547,5.46943,1.52968,9997.55894
,,,,,28.91471,5.46909,1.52755,9997.06215
,,,,,28.95394,5.47065,1.52668,9997.93374
,,,,,28.99317,5.46673,1.52615,9998.60723
,,,,,29.03241,5.47712,1.53033,9998.3086
,,,,,29.07164,5.47304,1.52877,9998.16996
,,,,,29.11087,5.47523,1.52701,9998.9787
,,,,,29.15011,5.4656,1.5289,9997.04694
,,,,,29.18934,5.47669,1.53181,9999.38752
,,,,,29.22857,5.48652,1.53302,9999.93572
,,,,,29.2678,5.4822,1.53718,9998.91317
,,,,,29.30704,5.47898,1.53406,9999.61598
,,,,,29.34627,5.48282,1.53828,9999.07164
,,,,,29.3855,5.4868,1.53118,9998.19968
,,,,,29.42474,5.48802,1.5306,9997.69125
,,,,,29.46397,5.48981,1.53418,9998.80103
,,,,,29.5032,5.49065,1.52696,9998.30944
,,,,,29.54243,5.48342,1.52382,9999.28838
,,,,,29.58167,5.48583,1.52105,9998.07753
,,,,,29.6209,5.48441,1.52646,9998.83958
,,,,,29.66013,5.48453,1.52855,10000.33602
,,,,,29.69937,5.49255,1.52634,9998.17326
,,,,,29.7386,5.48657,1.52558,9999.021
,,,,,29.77783,5.49069,1.52761,9997.68383
,,,,,29.81707,5.48791,1.52588,9997.51491
,,,,,29.8563,5.48986,1.52689,9998.60869
,,,,,29.89553,5.49069,1.52834,9999.31336
,,,,,29.93476,5.4816,1.52729,9996.649
,,,,,29.974,5.49106,1.53049,9999.08102
,,,,,30.01323,5.49419,1.5303,9997.80602
,,,,,30.05246,5.48867,1.53144,9998.53133
,,,,,30.0917,5.49486,1.52402,9997.85212
,,,,,30.13093,5.49355,1.52763,9998.84263
,,,,,30.17016,5.4879,1.52702,9998.64189
,,,,,30.2094,5.48937,1.5275,9998.65693
,,,,,30.24863,5.48365,1.52751,9999.34851
,,,,,30.28786,5.48624,1.52734,9998.85515
,,,,,30.32709,5.48939,1.52806,9999.03972
,,,,,30.36633,5.48448,1.53028,9997.9838
,,,,,30.40556,5.48051,1.52993,9997.75665
,,,,,30.44479,5.48691,1.52948,9999.04482
,,,,,30.48403,5.48919,1.5292,9999.42108
,,,,,30.52326,5.484,1.52967,9998.63511
,,,,,30.56249,5.4796,1.53101,9998.80958
,,,,,30.60173,5.482,1.53196,9998.53322
,,,,,30.64096,5.48189,1.53125,9999.09494
,,,,,30.68019,5.4927,1.53159,9998.70112
,,,,,30.71942,5.49471,1.53233,9999.89153
,,,,,30.75866,5.49278,1.5297,9998.04782
,,,,,30.79789,5.48812,1.53182,9998.61945
,,,,,30.83712,5.48957,1.53362,9998.62854
,,,,,30.87636,5.48615,1.53127,9999.05292
,,,,,30.91559,5.48801,1.53234,9997.58912
,,,,,30.95482,5.49179,1.53351,9999.35214
,,,,,30.99406,5.48758,1.52752,9998.95175
,,,,,31.03329,5.48457,1.53374,9999.65657
,,,,,31.07252,5.48857,1.53362,9998.81942
,,,,,31.11175,5.48475,1.53041,9998.73232
,,,,,31.15099,5.48776,1.5309,9997.54573
,,,,,31.19022,5.48448,1.53203,9998.87156
,,,,,31.22945,5.49023,1.52929,9998.46423
,,,,,31.26869,5.4821,1.52794,9999.10539
,,,,,31.30792,5.48693,1.5297,9998.49826
,,,,,31.34715,5.48957,1.53058,9997.35983
,,,,,31.38639,5.48651,1.53236,9998.66459
,,,,,31.42562,5.47432,1.53214,9998.68079
,,,,,31.46485,5.47691,1.53306,9998.81638
,,,,,31.50408,5.48467,1.53345,9998.91084
,,,,,31.54332,5.48031,1.53214,9998.54157
,,,,,31.58255,5.48029,1.53333,9998.32346
,,,,,31.62178,5.4745,1.53069,9999.582
,,,,,31.66102,5.48666,1.53267,9997.59274
,,,,,31.70025,5.48712,1.54175,9998.94685
,,,,,31.73948,5.48035,1.53185,9998.38864
,,,,,31.77871,5.48526,1.53,9999.41173
,,,,,31.81795,5.48758,1.52851,10000.26096
,,,,,31.85718,5.48957,1.53277,9997.16432
,,,,,31.89641,5.48115,1.53119,9998.05231
,,,,,31.93565,5.49284,1.5324,9999.00965
,,,,,31.97488,5.48934,1.53235,9998.23265
,,,,,32.01411,5.48443,1.53195,9999.31741
,,,,,32.05335,5.48544,1.532,9998.34928
,,,,,32.09258,5.48733,1.5311,9999.06775
,,,,,32.13181,5.48801,1.53661,9998.98188
,,,,,32.17104,5.48815,1.53429,9999.1729
,,,,,32.21028,5.48546,1.53248,9999.07564
,,,,,32.24951,5.47512,1.5288,9998.01118
,,,,,32.28874,5.47742,1.52538,9999.11067
,,,,,32.32798,5.48493,1.53034,9997.38611
,,,,,32.36721,5.47371,1.52934,9999.77034
,,,,,32.40644,5.47581,1.52528,9997.291
,,,,,32.44568,5.47299,1.53637,9999.17224
,,,,,32.48491,5.47885,1.53383,9999.95279
,,,,,32.52414,5.48173,1.53094,9999.59938
,,,,,32.56337,5.47657,1.52282,9999.25741
,,,,,32.60261,5.48286,1.52041,9997.87579
,,,,,32.64184,5.48325,1.52572,9999.47703
,,,,,32.68107,5.4811,1.52578,9997.5318
,,,,,32.72031,5.47907,1.5253,9997.81258
,,,,,32.75954,5.47528,1.52843,9998.088
,,,,,32.79877,5.47664,1.53128,9998.2053
,,,,,32.83801,5.47585,1.52767,9998.65131
,,,,,32.87724,5.46759,1.52749,9997.80413
,,,,,32.91647,5.47586,1.52972,9999.2647
,,,,,32.9557,5.47814,1.52844,9999.70929
,,,,,32.99494,5.47508,1.53701,9998.07922
,,,,,33.03417,5.46901,1.52938,9998.67726
,,,,,33.0734,5.47095,1.52094,9998.00848
,,,,,33.11264,5.47659,1.52161,9997.91096
,,,,,33.15187,5.47345,1.52598,9998.50445
,,,,,33.1911,5.46981,1.53025,9998.59632
,,,,,33.23034,5.47852,1.53401,9999.12766
,,,,,33.26957,5.47293,1.53084,9998.83427
,,,,,33.3088,5.48377,1.52951,9998.8396
,,,,,33.34803,5.48346,1.54115,9998.91147
,,,,,33.38727,5.48532,1.53847,9998.24266
,,,,,33.4265,5.48296,1.53133,9998.45382
,,,,,33.46573,5.48739,1.5287,9998.09544
,,,,,33.50497,5.48285,1.52773,9999.04274
,,,,,33.5442,5.4747,1.52336,9998.78813
,,,,,33.58343,5.47953,1.53088,9996.84514
,,,,,33.62266,5.48776,1.53651,9999.22197
,,,,,33.6619,5.48257,1.53754,9996.66064
,,,,,33.70113,5.4812,1.53408,9998.80927
,,,,,33.74036,5.47512,1.52924,9998.07292
,,,,,33.7796,5.47797,1.52182,9998.03449
,,,,,33.81883,5.4839,1.52239,10000.11561
,,,,,33.85806,5.4768,1.52978,9999.23597
,,,,,33.8973,5.47846,1.53072,9998.59598
,,,,,33.93653,5.47399,1.506,9998.39144
,,,,,33.97576,5.47685,1.50073,9998.43129
,,,,,34.01499,5.48301,1.49399,9998.4989
,,,,,34.05423,5.48094,1.49513,9998.26143
,,,,,34.09346,5.47144,1.49279,9998.44964
,,,,,34.13269,5.48096,1.49066,9998.00664
,,,,,34.17193,5.47928,1.49268,9999.76999
,,,,,34.21116,5.47272,1.49471,9998.16406
,,,,,34.25039,5.47604,1.49109,9998.88421
,,,,,34.28963,5.46302,1.49374,9998.79093
,,,,,34.32886,5.47385,1.47558,9999.24102
,,,,,34.36809,5.47305,1.47938,9999.10885
,,,,,34.40732,5.46931,1.48902,9999.85055
,,,,,34.44656,5.47023,1.50017,9998.55338
,,,,,34.48579,5.46769,1.49328,9997.99898
,,,,,34.52502,5.47403,1.49213,9999.29853
,,,,,34.56426,5.47026,1.50115,9998.05172
,,,,,34.60349,5.46683,1.49521,9998.66192
,,,,,34.64272,5.47019,1.50064,10000.09
,,,,,34.68196,5.46966,1.49395,9998.91614
,,,,,34.72119,5.47459,1.51485,9998.42251
,,,,,34.76042,5.47512,1.50983,9998.068
,,,,,34.79965,5.46633,1.52364,9997.78035
,,,,,34.83889,5.47021,1.5282,9997.95629
,,,,,34.87812,5.48154,1.5271,9997.98775
,,,,,34.91735,5.48078,1.53645,9998.09208
,,,,,34.95659,5.47508,1.52981,9998.30018
,,,,,34.99582,5.46958,1.52816,9998.0459
,,,,,35.03505,5.46773,1.52393,9999.81718
,,,,,35.07429,5.47392,1.52836,9999.4813
,,,,,35.11352,5.47523,1.5236,9998.48237
,,,,,35.15275,5.47936,1.52499,9998.75005
,,,,,35.19198,5.47128,1.5348,9998.42115
,,,,,35.23122,5.4605,1.52982,9999.10935
,,,,,35.27045,5.46457,1.53026,9997.6756
,,,,,35.30968,5.47072,1.5292,9997.93954
,,,,,35.34892,5.46867,1.52583,9998.65168
,,,,,35.38815,5.46059,1.53381,9999.10822
,,,,,35.42738,5.46998,1.53565,10000.08504
,,,,,35.46662,5.47241,1.53322,9998.35365
,,,,,35.50585,5.46934,1.51906,9998.5635
,,,,,35.54508,5.47143,1.52878,9999.11282
,,,,,35.58431,5.47319,1.52456,9998.8139
,,,,,35.62355,5.47255,1.52347,9998.90894
,,,,,35.66278,5.46979,1.52834,9998.19299
,,,,,35.70201,5.46085,1.53723,9999.50364
,,,,,35.74125,5.46215,1.5272,9999.90407
,,,,,35.78048,5.46756,1.52654,9999.52297
,,,,,35.81971,5.46895,1.52304,9999.67679
,,,,,35.85894,5.46725,1.52649,9999.33603
,,,,,35.89818,5.46593,1.52647,9998.73603
,,,,,35.93741,5.46178,1.52316,9998.18433
,,,,,35.97664,5.45281,1.53144,9999.1485
,,,,,36.01588,5.46155,1.5416,9998.56837
,,,,,36.05511,5.46455,1.53348,9997.79544
,,,,,36.09434,5.46311,1.52908,9996.67196
,,,,,36.13358,5.45836,1.52335,9997.40517
,,,,,36.17281,5.45701,1.52589,9997.78316
,,,,,36.21204,5.46543,1.52534,9998.77522
,,,,,36.25127,5.45875,1.52514,9997.53231
,,,,,36.29051,5.45141,1.5238,9998.18031
,,,,,36.32974,5.45789,1.52858,9998.10835
,,,,,36.36897,5.46081,1.52858,9999.30711
,,,,,36.40821,5.45847,1.52645,9999.64425
,,,,,36.44744,5.46016,1.5287,9999.3262
,,,,,36.48667,5.45976,1.51666,9998.02285
,,,,,36.52591,5.46299,1.52844,9998.94351
,,,,,36.56514,5.46384,1.52604,9998.01695
,,,,,36.60437,5.46635,1.52904,9998.72069
,,,,,36.6436,5.46431,1.53047,9998.6824
,,,,,36.68284,5.46088,1.52652,9999.40372
,,,,,36.72207,5.47035,1.5284,9999.75585
,,,,,36.7613,5.46159,1.53221,9997.53671
,,,,,36.80054,5.46506,1.52043,9997.81189
,,,,,36.83977,5.46342,1.52091,9997.77515
,,,,,36.879,5.46406,1.52199,9998.32926
,,,,,36.91824,5.46012,1.52532,9999.44432
,,,,,36.95747,5.45505,1.52768,9998.40028
,,,,,36.9967,5.46271,1.53201,9999.21784
,,,,,37.03593,5.46892,1.53189,9998.07913
,,,,,37.07517,5.46858,1.53824,9999.80088
,,,,,37.1144,5.46556,1.53416,9998.53248
,,,,,37.15363,5.46495,1.53007,9998.4365
,,,,,37.19287,5.46499,1.522,9999.9557
,,,,,37.2321,5.46883,1.52288,9999.49193
,,,,,37.27133,5.4684,1.52738,9998.61634
,,,,,37.31057,5.47571,1.5341,9997.46099
,,,,,37.3498,5.4797,1.56176,9998.36053
,,,,,37.38903,5.4691,1.55454,9999.43472
,,,,,37.42826,5.48,1.54836,9998.2116
,,,,,37.4675,5.47135,1.5434,9998.93658
,,,,,37.50673,5.47733,1.53913,9997.91566
,,,,,37.54596,5.4728,1.53687,9999.22368
,,,,,37.5852,5.47588,1.5386,9998.09537
,,,,,37.62443,5.47391,1.53876,9998.89695
,,,,,37.66366,5.47819,1.54198,9998.62706
,,,,,37.7029,5.47925,1.54705,9997.56885
,,,,,37.74213,5.47708,1.54487,9999.17771
,,,,,37.78136,5.47957,1.54623,9998.71769
,,,,,37.82059,5.48328,1.54145,9998.48215
,,,,,37.85983,5.47648,1.54108,9998.34298
,,,,,37.89906,5.47744,1.54294,9997.89511
,,,,,37.93829,5.47795,1.54939,9998.9443
,,,,,37.97753,5.47545,1.54116,9998.70422
,,,,,38.01676,5.47578,1.53215,9998.98277
,,,,,38.05599,5.47277,1.53569,9999.17203
,,,,,38.09522,5.4716,1.54283,9996.93341
,,,,,38.13446,5.47277,1.54045,9999.2051
,,,,,38.17369,5.47328,1.54024,9998.05993
,,,,,38.21292,5.47343,1.54341,9998.64055
,,,,,38.25216,5.46782,1.54666,9998.03906
,,,,,38.29139,5.47132,1.55064,9997.03394
,,,,,38.33062,5.47156,1.54045,9998.10977
,,,,,38.36986,5.47336,1.54454,9999.582
,,,,,38.40909,5.47193,1.53577,9998.93893
,,,,,38.44832,5.47246,1.54162,9999.03221
,,,,,38.48755,5.47066,1.53932,9998.874
,,,,,38.52679,5.47199,1.53828,10000.26752
,,,,,38.56602,5.47236,1.56838,9998.82395
,,,,,38.60525,5.46932,1.55993,9998.84113
,,,,,38.64449,5.46928,1.54645,9997.37754
,,,,,38.68372,5.46819,1.54216,10000.08466
,,,,,38.72295,5.47515,1.54031,9998.58055
,,,,,38.76219,5.47063,1.53876,9998.2834
,,,,,38.80142,5.47003,1.54283,9998.45133
,,,,,38.84065,5.47449,1.54746,9998.55079
,,,,,38.87988,5.47203,1.55695,9998.84351
,,,,,38.91912,5.46614,1.54667,9998.99056
,,,,,38.95835,5.47216,1.54239,9999.54973
,,,,,38.99758,5.47163,1.53267,9998.76793
,,,,,39.03682,5.46602,1.54686,9999.28732
,,,,,39.07605,5.46252,1.54383,9998.92094
,,,,,39.11528,5.46172,1.54371,9997.04988
,,,,,39.15452,5.45721,1.54438,9997.65734
,,,,,39.19375,5.46374,1.54935,9998.60771
