in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
32.7426,0.37841,0.55436,1.5613,0.07102,23.00353,4.89284,1.39023,4999.39064
32.83655,0.37954,0.55312,1.56007,0.07121,23.0652,4.89798,1.38964,4999.88314
32.9305,0.38067,0.55187,1.55885,0.0714,23.12688,4.89295,1.3877,4999.7022
33.02445,0.38181,0.55063,1.55762,0.0716,23.18855,4.90411,1.39289,4999.91774
33.1184,0.38294,0.54939,1.55639,0.07179,23.25022,4.89272,1.39005,5000.51647
33.21235,0.38408,0.54814,1.55516,0.07199,23.31189,4.89678,1.39221,4999.05239
33.3063,0.38547,0.54652,1.55413,0.07218,23.37356,4.89969,1.39266,4998.82709
33.40025,0.38687,0.54484,1.55316,0.07237,23.43523,4.89237,1.39353,4999.69226
33.4942,0.38828,0.54317,1.5522,0.07256,23.49691,4.88947,1.38854,4999.22007
33.58814,0.38969,0.54149,1.55123,0.07275,23.55858,4.89852,1.3908,5001.34898
33.68209,0.39109,0.53982,1.55027,0.07294,23.62025,4.88565,1.39184,4999.14326
33.77604,0.39223,0.53868,1.54896,0.07308,23.68192,4.90543,1.39458,4999.13118
33.86999,0.39332,0.5378,1.54753,0.07321,23.74359,4.89983,1.395,4998.78201
33.96394,0.3944,0.53692,1.5461,0.07334,23.80526,4.8955,1.39351,4998.16303
34.05789,0.39549,0.53605,1.54467,0.07347,23.86694,4.89381,1.39266,5001.41193
34.15184,0.39658,0.53517,1.54324,0.0736,23.92861,4.89304,1.39318,5000.0922
34.24579,0.39783,0.53406,1.54198,0.07375,23.99028,4.89882,1.395,4999.06087
34.33974,0.3992,0.53269,1.54066,0.07395,24.05195,4.9045,1.39519,5000.24312
34.43369,0.40057,0.53131,1.53933,0.07414,24.11362,4.90318,1.39591,4999.354
34.52764,0.40194,0.52994,1.538,0.07434,24.17529,4.90615,1.39602,4998.82749
34.62159,0.40331,0.52856,1.53667,0.07453,24.23697,4.89619,1.39472,4998.92532
34.71554,0.40466,0.5272,1.53532,0.07473,24.29864,4.89997,1.39675,4999.66745
34.80949,0.40578,0.52588,1.53403,0.07492,24.36031,4.90537,1.39603,4999.91444
34.90343,0.40691,0.52451,1.53284,0.07512,24.42198,4.90031,1.39671,4999.54054
34.99738,0.40804,0.52314,1.53164,0.07531,24.48365,4.90085,1.395,5000.01684
35.09133,0.40917,0.52177,1.53044,0.0755,24.54532,4.90915,1.39631,4999.94651
35.18528,0.4103,0.5204,1.52924,0.0757,24.607,4.8945,1.39552,4998.55158
35.27923,0.41164,0.51887,1.52818,0.07587,24.66867,4.90545,1.39767,4998.6059
35.37318,0.41307,0.51731,1.5272,0.07605,24.73034,4.90843,1.39858,4999.48181
35.46713,0.4145,0.51576,1.52621,0.07622,24.79201,4.91273,1.39812,5001.02997
35.56108,0.41593,0.5142,1.52523,0.07639,24.85368,4.90496,1.39656,4998.95233
35.65503,0.41736,0.51264,1.52424,0.07656,24.91535,4.90559,1.39517,5001.37698
35.74898,0.4187,0.51121,1.52323,0.07674,24.97703,4.89522,1.39372,4999.04957
35.84293,0.41997,0.5099,1.52216,0.07694,25.0387,4.8901,1.39148,4999.24933
35.93688,0.42123,0.50858,1.52109,0.07713,25.10037,4.9089,1.39697,4999.13198
36.03083,0.4225,0.50727,1.52001,0.07733,25.16204,4.9077,1.39469,4999.58926
36.12478,0.42376,0.50595,1.51894,0.07753,25.22371,4.89402,1.392,4999.67854
36.21872,0.42505,0.50462,1.51791,0.07773,25.28538,4.90876,1.39518,5001.01012
36.31267,0.42637,0.50315,1.51743,0.07795,25.34706,4.91153,1.39588,4999.63306
36.40662,0.42767,0.50171,1.51697,0.07816,25.40873,4.90849,1.39679,4998.67908
36.50057,0.42897,0.50026,1.5165,0.07837,25.4704,4.89764,1.39194,4999.79197
36.59452,0.43027,0.49882,1.51604,0.07858,25.53207,4.89996,1.39353,4998.76727
36.68847,0.43157,0.49737,1.51558,0.0788,25.59374,4.90371,1.39197,4999.64824
36.78242,0.4326,0.49615,1.5142,0.07899,25.65541,4.90103,1.39325,4998.5398
36.87637,0.4335,0.49509,1.51228,0.07917,25.71709,4.89921,1.39293,4999.56071
36.97032,0.43439,0.49403,1.51035,0.07936,25.77876,4.91427,1.39432,4999.75022
37.06427,0.43529,0.49297,1.50843,0.07954,25.84043,4.88941,1.38989,4998.25572
37.15822,0.43618,0.49191,1.5065,0.07972,25.9021,4.90985,1.39574,4998.87231
37.25217,0.43709,0.49087,1.50464,0.07989,25.96377,4.90412,1.39527,5000.08114
37.34612,0.43847,0.48936,1.50375,0.08008,26.02544,4.9063,1.39651,4997.80119
37.44007,0.43985,0.48784,1.50286,0.08027,26.08712,4.90471,1.39608,4999.34627
37.53401,0.44123,0.48633,1.50198,0.08047,26.14879,4.8978,1.3953,4999.20524
37.62796,0.44262,0.48482,1.50109,0.08066,26.21046,4.89647,1.39579,4998.84083
37.72191,0.44405,0.48328,1.50022,0.08085,26.27213,4.91102,1.39777,4999.2251
37.81586,0.44536,0.48206,1.49877,0.08103,26.3338,4.91385,1.39531,4999.64455
37.90981,0.44658,0.48093,1.4972,0.0812,26.39547,4.9094,1.39415,5000.5156
38.00376,0.44781,0.4798,1.49563,0.08138,26.45715,4.905,1.39497,4999.84675
38.09771,0.44904,0.47866,1.49406,0.08155,26.51882,4.91049,1.39485,4998.77489
38.19166,0.45026,0.47753,1.49249,0.08172,26.58049,4.9133,1.39638,4998.86147
38.28561,0.45142,0.47614,1.4915,0.08192,26.64216,4.90775,1.39449,5000.51529
38.37956,0.45269,0.47443,1.49086,0.08215,26.70383,4.90749,1.39337,4998.98393
38.47351,0.45396,0.47273,1.49022,0.08237,26.7655,4.9151,1.39621,4999.84335
38.56746,0.45523,0.47102,1.48958,0.0826,26.82718,4.8953,1.39164,4999.12909
38.66141,0.4565,0.46931,1.48893,0.08283,26.88885,4.92033,1.39591,4998.56554
38.75536,0.45773,0.46762,1.48815,0.08305,26.95052,4.91118,1.39531,4999.5418
38.8493,0.45885,0.46617,1.48706,0.08329,27.01219,4.90951,1.39726,4998.53482
38.94325,0.45998,0.46472,1.48597,0.08352,27.07386,4.90743,1.39821,4998.8675
39.0372,0.4611,0.46327,1.48487,0.08375,27.13553,4.91339,1.39731,4999.53467
39.13115,0.46222,0.46182,1.48378,0.08398,27.19721,4.90344,1.39791,4999.2715
39.2251,0.46334,0.46044,1.48261,0.08421,27.25888,4.9134,1.39971,4999.48252
39.31905,0.46447,0.4595,1.48098,0.08438,27.32055,4.89739,1.3976,4999.83632
39.413,0.4656,0.45856,1.47936,0.08455,27.38222,4.91926,1.39951,5000.23179
39.50695,0.46674,0.45762,1.47774,0.08471,27.44389,4.90736,1.39577,4998.51061
39.6009,0.46788,0.45669,1.47612,0.08488,27.50556,4.91454,1.39574,4998.67166
39.69485,0.46902,0.45575,1.4745,0.08504,27.56724,4.90622,1.39645,4999.11424
39.7888,0.4703,0.45443,1.47334,0.08525,27.62891,4.92417,1.4,4999.95871
39.88275,0.47162,0.45292,1.4724,0.08549,27.69058,4.9179,1.39657,4998.41207
39.9767,0.47294,0.45141,1.47147,0.08572,27.75225,4.91164,1.39665,5000.13671
40.07065,0.47426,0.4499,1.47053,0.08595,27.81392,4.91248,1.39844,4999.13896
40.16459,0.47558,0.44839,1.46959,0.08619,27.87559,4.90569,1.39396,4999.48275
40.25854,0.47692,0.44701,1.46869,0.0864,27.93727,4.91738,1.39644,4998.93742
40.35249,0.47827,0.44594,1.46756,0.08657,27.99894,4.91202,1.39618,5000.40941
40.44644,0.47962,0.44488,1.46642,0.08674,28.06061,4.91324,1.39551,4998.91941
40.54039,0.48097,0.44381,1.46529,0.08691,28.12228,4.9011,1.39464,4998.59953
40.63434,0.48231,0.44275,1.46416,0.08708,28.18395,4.92832,1.39802,5000.88086
40.72829,0.48363,0.44164,1.46294,0.08727,28.24562,4.91074,1.39282,5000.38324
40.82224,0.48487,0.43987,1.46161,0.08757,28.3073,4.916,1.39487,4999.13484
40.91619,0.48611,0.43806,1.4603,0.08787,28.36897,4.92275,1.39729,5000.09502
41.01014,0.48735,0.43624,1.45899,0.08817,28.43064,4.92008,1.39687,4999.62374
41.10409,0.48859,0.43443,1.45767,0.08847,28.49231,4.90933,1.39605,4999.64292
41.19804,0.48983,0.43261,1.45636,0.08878,28.55398,4.91838,1.39707,4998.94153
41.29199,0.49112,0.43103,1.45526,0.08899,28.61565,4.92126,1.40029,4998.65913
41.38594,0.49237,0.42961,1.45425,0.08918,28.67733,4.91574,1.39994,5000.06507
41.47988,0.49361,0.4282,1.45325,0.08936,28.739,4.9094,1.3997,4998.82647
41.57383,0.49485,0.42678,1.45225,0.08955,28.80067,4.91655,1.40061,4999.55695
41.66778,0.4961,0.42536,1.45125,0.08973,28.86234,4.91814,1.40054,4999.25384
41.76173,0.49724,0.42403,1.45008,0.08992,28.92401,4.92561,1.39882,5001.26435
41.85568,0.49833,0.4227,1.44871,0.09014,28.98568,4.90837,1.39855,5000.55989
41.94963,0.49942,0.42137,1.44733,0.09037,29.04736,4.91568,1.39916,5000.54209
42.04358,0.50052,0.42004,1.44596,0.09059,29.10903,4.92419,1.40091,4999.02232
42.13753,0.50161,0.41871,1.44459,0.09081,29.1707,4.91069,1.40063,5000.18033
42.23148,0.50272,0.41744,1.4432,0.09104,29.23237,4.92376,1.401,5000.18045
42.32543,0.50371,0.41673,1.44155,0.09124,29.29404,4.92177,1.40213,5000.10641
42.41938,0.50468,0.41605,1.43989,0.09143,29.35571,4.91391,1.4008,4999.50392
42.51333,0.50566,0.41536,1.43824,0.09163,29.41739,4.92101,1.4011,5000.10944
42.60728,0.50664,0.41467,1.43658,0.09183,29.47906,4.91968,1.4016,4998.95421
42.70122,0.50761,0.41399,1.43492,0.09202,29.54073,4.92086,1.40161,4998.60127
42.79517,0.50867,0.41265,1.43376,0.09225,29.6024,4.92601,1.40174,4998.18941
42.88912,0.50976,0.41109,1.43269,0.09249,29.66407,4.92011,1.40195,4999.02135
42.98307,0.51085,0.40952,1.43161,0.09274,29.72574,4.92504,1.4026,4999.78539
43.07702,0.51194,0.40796,1.43054,0.09298,29.78742,4.92349,1.39823,4998.89125
43.17097,0.51303,0.40639,1.42947,0.09323,29.84909,4.92282,1.40018,4998.68151
43.26492,0.51425,0.4048,1.42836,0.09347,29.91076,4.91048,1.39873,4998.65052
43.35887,0.51562,0.40323,1.42716,0.09369,29.97243,4.92521,1.40282,4999.1311
43.45282,0.51699,0.40167,1.42596,0.09391,30.0341,4.93323,1.40369,4998.80782
43.54677,0.51836,0.40011,1.42476,0.09413,30.09577,4.93131,1.40351,5000.15678
43.64072,0.51973,0.39855,1.42355,0.09436,30.15745,4.912,1.40179,5000.34481
43.73467,0.52108,0.39702,1.42226,0.09458,30.21912,4.92656,1.40381,4999.62027
43.82862,0.52238,0.39568,1.42118,0.09483,30.28079,4.93212,1.40427,4999.33177
43.92257,0.52368,0.39434,1.4201,0.09508,30.34246,4.93558,1.40309,4998.41785
44.01651,0.52499,0.39299,1.41903,0.09533,30.40413,4.92421,1.40134,4998.87142
44.11046,0.52629,0.39165,1.41795,0.09558,30.4658,4.92419,1.40204,4999.78
44.20441,0.52759,0.39031,1.41688,0.09582,30.52748,4.91867,1.39978,4999.42625
44.29836,0.52863,0.38872,1.41584,0.09605,30.58915,4.92623,1.40188,4999.42417
44.39231,0.52961,0.3871,1.41464,0.09627,30.65082,4.92695,1.40375,4999.54673
44.48626,0.53059,0.38548,1.41345,0.09649,30.71249,4.92016,1.40076,4999.7081
44.58021,0.53156,0.38385,1.41225,0.09671,30.77416,4.9278,1.40381,4998.55331
44.67416,0.53254,0.38223,1.41105,0.09693,30.83584,4.93013,1.40365,4998.88918
44.76811,0.53351,0.38086,1.40965,0.09718,30.89751,4.93405,1.40482,5000.00489
44.86206,0.53449,0.37968,1.40827,0.09746,30.95918,4.93602,1.40389,4999.53062
44.95601,0.53547,0.3785,1.4069,0.09774,31.02085,4.93018,1.40386,5000.65353
45.04996,0.53645,0.37732,1.40552,0.09802,31.08252,4.92896,1.40272,4999.66886
45.14391,0.53744,0.37613,1.40415,0.0983,31.14419,4.92917,1.40257,4997.61415
45.23786,0.53851,0.37495,1.40287,0.09858,31.20587,4.93396,1.40257,4999.5191
45.3318,0.53972,0.37368,1.4019,0.09883,31.26754,4.93126,1.40302,4999.10231
45.42575,0.54093,0.3724,1.40092,0.09907,31.32921,4.92916,1.40292,4999.18633
45.5197,0.54214,0.37113,1.39995,0.09932,31.39088,4.93322,1.40248,4998.77968
45.61365,0.54336,0.36986,1.39898,0.09957,31.45255,4.92429,1.40121,4999.60906
45.7076,0.54457,0.36859,1.398,0.09981,31.51422,4.93369,1.40295,4998.28457
45.80155,0.54563,0.36706,1.3968,0.10007,31.5759,4.93437,1.40504,4997.25534
45.8955,0.54676,0.36554,1.3955,0.10032,31.63757,4.93002,1.40407,4999.58301
45.98945,0.5479,0.36403,1.3942,0.10057,31.69924,4.93034,1.4038,4999.39236
46.0834,0.54903,0.36251,1.3929,0.10081,31.76091,4.93749,1.40429,4999.89943
46.17735,0.55016,0.36099,1.3916,0.10106,31.82258,4.92534,1.40313,4999.15186
46.2713,0.55117,0.35969,1.3902,0.10131,31.88425,4.93986,1.40623,4999.73554
46.36525,0.55196,0.35855,1.38877,0.10156,31.94593,4.93411,1.40536,4998.9732
46.4592,0.55275,0.35741,1.38734,0.10181,32.0076,4.93882,1.40588,4999.19479
46.55315,0.55354,0.35627,1.3859,0.10207,32.06927,4.93783,1.40677,4999.82058
46.64709,0.55433,0.35513,1.38447,0.10232,32.13094,4.93514,1.40441,4999.78309
46.74104,0.55526,0.35389,1.38321,0.10258,32.19261,4.92715,1.40329,5000.61018
46.83499,0.55668,0.35227,1.3824,0.10286,32.25428,4.93572,1.40476,4999.34194
46.92894,0.55811,0.35066,1.38159,0.10314,32.31596,4.94421,1.40572,5000.25722
47.02289,0.55953,0.34904,1.38078,0.10342,32.37763,4.94704,1.40634,4999.73994
47.11684,0.56095,0.34743,1.37996,0.1037,32.4393,4.93662,1.4042,5000.17992
47.21079,0.56237,0.34582,1.37914,0.10398,32.50097,4.94475,1.40609,4999.04368
47.30474,0.56375,0.34417,1.37776,0.10424,32.56264,4.93267,1.4038,5000.29685
47.39869,0.56521,0.34239,1.37648,0.10451,32.62431,4.93862,1.4052,4999.08726
47.49264,0.56666,0.34061,1.3752,0.10478,32.68599,4.94647,1.40547,5000.94526
47.58659,0.56812,0.33883,1.37393,0.10505,32.74766,4.93171,1.4054,4999.33261
47.68054,0.56957,0.33705,1.37265,0.10532,32.80933,4.95108,1.40558,4999.87347
47.77449,0.57064,0.33562,1.37125,0.10561,32.871,4.93587,1.40397,5000.17341
47.86844,0.57127,0.33478,1.3695,0.10589,32.93267,4.92622,1.4038,4999.19883
47.96238,0.5719,0.33395,1.36774,0.10618,32.99434,4.94219,1.40681,4999.91734
48.05633,0.57253,0.33311,1.36598,0.10646,33.05602,4.93771,1.4056,4999.47828
48.15028,0.57316,0.33227,1.36423,0.10675,33.11769,4.93557,1.40596,5000.861
48.24423,0.57391,0.3314,1.36272,0.10703,33.17936,4.937,1.40649,4999.08861
48.33818,0.57516,0.33014,1.36206,0.1073,33.24103,4.93552,1.40628,4999.05087
48.43213,0.57641,0.32888,1.36139,0.10756,33.3027,4.95522,1.40744,4999.89713
48.52608,0.57766,0.32761,1.36072,0.10783,33.36437,4.94235,1.40694,4999.19291
48.62003,0.5789,0.32635,1.36006,0.10809,33.42605,4.94841,1.40769,4999.90769
48.71398,0.58015,0.32507,1.35936,0.10835,33.48772,4.95251,1.40805,4999.12828
48.80793,0.58119,0.32347,1.35788,0.10863,33.54939,4.93636,1.40654,4999.02338
48.90188,0.58219,0.32189,1.35634,0.10892,33.61106,4.934,1.40556,4997.82355
48.99583,0.58319,0.3203,1.3548,0.1092,33.67273,4.95126,1.40681,4998.91616
49.08978,0.58419,0.31871,1.35325,0.10949,33.7344,4.95123,1.40785,4999.82423
49.18373,0.58519,0.31712,1.35171,0.10977,33.79608,4.94887,1.40655,5000.56314
49.27767,0.58617,0.31573,1.35042,0.11006,33.85775,4.9443,1.4059,4999.96326
49.37162,0.58708,0.31441,1.3492,0.11034,33.91942,4.94341,1.40616,4999.38921
49.46557,0.58799,0.31309,1.34798,0.11063,33.98109,4.93851,1.4042,5000.28566
49.55952,0.5889,0.31177,1.34676,0.11091,34.04276,4.94733,1.40508,5000.35281
49.65347,0.58981,0.31045,1.34555,0.1112,34.10443,4.95439,1.40777,4999.64899
49.74742,0.59065,0.30921,1.34428,0.11148,34.16611,4.9339,1.40312,4999.50165
49.84137,0.59163,0.30797,1.34308,0.11178,34.22778,4.95384,1.40751,4999.32885
49.93532,0.59261,0.30673,1.34188,0.11208,34.28945,4.946,1.40732,4999.4182
50.02927,0.59359,0.30549,1.34069,0.11238,34.35112,4.93855,1.40659,4998.25361
50.12322,0.59457,0.30425,1.33949,0.11268,34.41279,4.94821,1.40713,4998.81762
50.21717,0.59557,0.30297,1.33832,0.11299,34.47446,4.95947,1.41023,4998.56172
50.31112,0.59659,0.30133,1.33734,0.11333,34.53614,4.95244,1.40917,4999.24516
50.40507,0.59757,0.2997,1.33635,0.11367,34.59781,4.95296,1.41043,4999.06151
50.49902,0.59855,0.29806,1.33536,0.11401,34.65948,4.93643,1.40649,4998.54569
50.59296,0.59954,0.29643,1.33437,0.11434,34.72115,4.94151,1.4029,4999.55086
50.68691,0.60052,0.2948,1.33338,0.11468,34.78282,4.94296,1.40294,5001.00172
50.78086,0.60171,0.29341,1.33228,0.11499,34.84449,4.95641,1.39914,4999.42228
50.87481,0.60302,0.2921,1.33121,0.1153,34.90617,4.94422,1.39876,4998.82129
50.96876,0.60432,0.29079,1.33014,0.11561,34.96784,4.94347,1.40387,4999.2393
51.06271,0.60562,0.28948,1.32907,0.11591,35.02951,4.94387,1.40646,4999.43874
51.15666,0.60693,0.28817,1.328,0.11622,35.09118,4.94477,1.40549,5000.28746
51.25061,0.60814,0.28679,1.32697,0.11653,35.15285,4.94567,1.40541,5000.23604
51.34456,0.60912,0.28535,1.32576,0.11684,35.21452,4.94699,1.40568,4998.91377
51.43851,0.61009,0.28391,1.32454,0.11715,35.2762,4.95205,1.40495,5000.46095
51.53246,0.61107,0.28246,1.32333,0.11745,35.33787,4.95485,1.40288,5000.00064
51.62641,0.61205,0.28102,1.32212,0.11776,35.39954,4.95662,1.40342,5000.00485
51.72036,0.61303,0.27957,1.32088,0.11807,35.46121,4.95981,1.40462,5000.39454
51.81431,0.61414,0.27794,1.31981,0.11839,35.52288,4.94863,1.40148,5000.83515
51.90825,0.61528,0.27627,1.31882,0.11872,35.58455,4.95048,1.40136,4999.68176
52.0022,0.61642,0.2746,1.31783,0.11906,35.64623,4.95941,1.40697,5001.74733
52.09615,0.61756,0.27293,1.31683,0.11939,35.7079,4.95135,1.40638,5000.1661
52.1901,0.61871,0.27127,1.31584,0.11972,35.76957,4.95677,1.40704,5000.47985
52.28405,0.61975,0.26994,1.31465,0.12007,35.83124,4.94786,1.40685,4999.03885
52.378,0.6207,0.2688,1.31328,0.12043,35.89291,4.95111,1.40814,4998.9535
52.47195,0.62164,0.26767,1.31191,0.12078,35.95458,4.95116,1.40781,4999.27081
52.5659,0.62259,0.26654,1.31054,0.12114,36.01626,4.95433,1.40737,4998.92848
52.65985,0.62354,0.2654,1.30918,0.12149,36.07793,4.95374,1.40811,4998.45089
52.7538,0.62446,0.26415,1.30804,0.12185,36.1396,4.95174,1.40708,4998.9991
52.84775,0.62541,0.26276,1.30727,0.12221,36.20127,4.94406,1.40623,4999.53637
52.9417,0.62636,0.26136,1.3065,0.12257,36.26294,4.95652,1.40868,4999.93324
53.03565,0.62731,0.25996,1.30573,0.12294,36.32461,4.94517,1.40446,4997.95
53.1296,0.62826,0.25856,1.30497,0.1233,36.38629,4.96602,1.40905,4999.80381
53.22354,0.62922,0.25717,1.30414,0.12366,36.44796,4.96291,1.40807,5000.02033
53.31749,0.63017,0.25598,1.30266,0.12395,36.50963,4.96033,1.40826,5000.23281
53.41144,0.63112,0.25482,1.30114,0.12424,36.5713,4.95895,1.40888,4999.90721
53.50539,0.63207,0.25366,1.29961,0.12452,36.63297,4.94904,1.40608,4999.24238
53.59934,0.63301,0.25249,1.29809,0.12481,36.69464,4.96156,1.40843,5000.26079
53.69329,0.63396,0.25133,1.29657,0.12509,36.75632,4.95573,1.40743,4999.54801
53.78724,0.63495,0.25033,1.2951,0.12544,36.81799,4.95932,1.40734,4998.92855
53.88119,0.63595,0.24932,1.29374,0.12582,36.87966,4.95053,1.40576,4999.07468
53.97514,0.63695,0.24832,1.29238,0.1262,36.94133,4.96531,1.40974,4998.21095
54.06909,0.63796,0.24731,1.29102,0.12658,37.003,4.96092,1.40914,4999.65342
54.16304,0.63896,0.24631,1.28965,0.12696,37.06467,4.95772,1.40933,4999.97221
54.25699,0.63991,0.24507,1.2885,0.12734,37.12635,4.96732,1.41187,4998.80492
54.35094,0.64094,0.2433,1.28768,0.12772,37.18802,4.95559,1.40922,4998.34716
54.44489,0.64197,0.24153,1.28686,0.1281,37.24969,4.9463,1.40779,4998.75138
54.53883,0.643,0.23976,1.28604,0.12848,37.31136,4.96437,1.41087,5000.24768
54.63278,0.64404,0.23799,1.28521,0.12886,37.37303,4.96701,1.40987,5000.07188
54.72673,0.64513,0.23619,1.28437,0.12923,37.4347,4.96248,1.40836,4999.70317
54.82068,0.64625,0.23468,1.2831,0.12957,37.49638,4.97334,1.40894,4999.85918
54.91463,0.64727,0.23331,1.28172,0.1299,37.55805,4.95997,1.4063,4999.88956
55.00858,0.64828,0.23195,1.28033,0.13024,37.61972,4.96856,1.40883,5000.08471
55.10253,0.6493,0.23058,1.27894,0.13058,37.68139,4.95971,1.40863,5000.35205
55.19648,0.65032,0.22921,1.27756,0.13091,37.74306,4.96942,1.40943,4999.68811
55.29043,0.6509,0.22815,1.27597,0.13127,37.80473,4.96154,1.40804,4999.97722
55.38438,0.65147,0.22705,1.27435,0.13162,37.86641,4.95915,1.40789,4997.96097
55.47833,0.65205,0.22596,1.27272,0.13197,37.92808,4.96998,1.40875,5000.09448
55.57228,0.65262,0.22487,1.2711,0.13232,37.98975,4.95962,1.40689,4999.38437
55.66623,0.65319,0.22377,1.26948,0.13267,38.05142,4.96121,1.40804,4998.15706
55.76018,0.65404,0.22228,1.26833,0.13308,38.11309,4.96498,1.4056,4999.14769
55.85412,0.65519,0.22025,1.26796,0.13357,38.17476,4.97623,1.40837,5000.91902
55.94807,0.65634,0.21822,1.26759,0.13406,38.23644,4.97456,1.40777,5001.03113
56.04202,0.6575,0.21618,1.26721,0.13455,38.29811,4.97362,1.40697,5001.42887
56.13597,0.65865,0.21415,1.26684,0.13504,38.35978,4.96744,1.40801,4998.77683
56.22992,0.65977,0.2122,1.26639,0.13552,38.42145,4.97261,1.40781,5001.04159
56.32387,0.66045,0.21103,1.26505,0.13595,38.48312,4.96483,1.40732,4998.20393
56.41782,0.66111,0.20988,1.26367,0.13639,38.54479,4.96161,1.40796,4998.89665
56.51177,0.66178,0.20874,1.26229,0.13683,38.60647,4.96878,1.40967,4999.4182
56.60572,0.66244,0.2076,1.26091,0.13727,38.66814,4.9633,1.40669,4999.2466
56.69967,0.6631,0.20646,1.25954,0.13771,38.72981,4.95557,1.40826,4999.19287
56.79362,0.66401,0.2052,1.25822,0.13812,38.79148,4.96465,1.40855,5001.49018
56.88757,0.66498,0.20386,1.25699,0.13851,38.85315,4.97196,1.40986,5000.62319
56.98152,0.66596,0.20251,1.25576,0.13889,38.91482,4.96206,1.40546,5000.00212
57.07546,0.66694,0.20117,1.25453,0.13928,38.9765,4.96276,1.40771,4999.7357
57.16941,0.66792,0.19983,1.2533,0.13966,39.03817,4.97609,1.40904,4999.38408
57.26336,0.66888,0.1983,1.2522,0.1401,39.09984,4.96082,1.40698,4998.13773
57.35731,0.66984,0.19661,1.251,0.14058,39.16151,4.97105,1.40756,4998.37198
57.45126,0.6708,0.19492,1.2498,0.14107,39.22318,4.96774,1.40671,5000.03601
57.54521,0.67177,0.19323,1.2486,0.14155,39.28485,4.97335,1.40828,4998.7793
57.63916,0.67273,0.19154,1.24741,0.14204,39.34653,4.96316,1.40886,4998.97714
57.73311,0.67365,0.18989,1.24615,0.14251,39.4082,4.97354,1.41006,4999.68135
57.82706,0.67455,0.18867,1.24502,0.14297,39.46987,4.97392,1.40994,4999.64624
57.92101,0.67546,0.18745,1.24389,0.14343,39.53154,4.9663,1.40872,5000.3577
58.01496,0.67636,0.18624,1.24277,0.14389,39.59321,4.98058,1.41165,5000.93368
58.10891,0.67727,0.18503,1.24164,0.14435,39.65488,4.97095,1.40932,4999.1879
58.20286,0.67817,0.18382,1.24052,0.14481,39.71656,4.97073,1.40844,4998.20078
58.29681,0.6788,0.18257,1.23941,0.14532,39.77823,4.97151,1.40858,4998.77629
58.39075,0.67929,0.18123,1.23833,0.14584,39.8399,4.97099,1.40854,5000.19906
58.4847,0.67979,0.17989,1.23724,0.14636,39.90157,4.96457,1.40767,4999.02965
58.57865,0.68028,0.17855,1.23616,0.14688,39.96324,4.97895,1.40913,5000.16493
58.6726,0.68077,0.17722,1.23508,0.14741,40.02491,4.9678,1.408,4999.31704
58.76655,0.6813,0.17597,1.23393,0.14794,40.08659,4.96891,1.40822,4999.26815
58.8605,0.68198,0.17488,1.23266,0.14846,40.14826,4.96597,1.40748,5000.46997
58.95445,0.68266,0.17378,1.23139,0.14897,40.20993,4.97933,1.40784,4999.22182
59.0484,0.68334,0.17268,1.23013,0.14949,40.2716,4.98287,1.40792,4998.9393
59.14235,0.68402,0.17158,1.22886,0.15001,40.33327,4.97519,1.40734,4999.2097
59.2363,0.68473,0.17037,1.22762,0.15054,40.39494,4.97165,1.40774,4999.45379
59.33025,0.68529,0.1688,1.22659,0.15116,40.45662,4.96304,1.40847,5000.03412
59.4242,0.68586,0.16724,1.22557,0.15178,40.51829,4.98204,1.41155,4998.1279
59.51815,0.68643,0.16567,1.22454,0.15239,40.57996,4.98412,1.41243,4999.02764
59.6121,0.687,0.16411,1.22351,0.15301,40.64163,4.97823,1.41024,4999.2979
59.70604,0.68757,0.16254,1.22248,0.15363,40.7033,4.9678,1.4101,4999.22547
59.79999,0.68821,0.16112,1.22165,0.15424,40.76497,4.97512,1.40927,4999.84058
59.89394,0.68892,0.15971,1.22088,0.15485,40.82665,4.97706,1.40898,4999.72034
59.98789,0.68962,0.15831,1.22012,0.15546,40.88832,4.9769,1.41053,5000.08769
60.08184,0.69033,0.1569,1.21936,0.15607,40.94999,4.96465,1.40876,4998.6248
60.17579,0.69103,0.15549,1.21859,0.15668,41.01166,4.97937,1.41125,4999.21349
60.26974,0.69138,0.15431,1.21758,0.15733,41.07333,4.97608,1.41082,4999.46157
60.36369,0.69152,0.15317,1.21631,0.15803,41.135,4.9774,1.41125,4999.26471
60.45764,0.69166,0.15204,1.21505,0.15872,41.19668,4.97512,1.41111,4998.68867
60.55159,0.6918,0.1509,1.21379,0.15941,41.25835,4.97448,1.41104,4999.73314
60.64554,0.69194,0.14977,1.21253,0.1601,41.32002,4.97331,1.41058,4999.76989
60.73949,0.69212,0.1485,1.21144,0.16081,41.38169,4.97065,1.40997,5000.17908
60.83344,0.69199,0.14734,1.21051,0.16161,41.44336,4.97332,1.41126,4998.47246
60.92739,0.69186,0.14618,1.20957,0.1624,41.50503,4.97255,1.41091,4998.17256
61.02133,0.69173,0.14502,1.20864,0.16319,41.56671,4.98615,1.41119,4999.51211
61.11528,0.69161,0.14386,1.2077,0.16398,41.62838,4.98392,1.41017,4999.3367
